Entity,Type,Superclass(es),http://www.w3.org/2000/01/rdf-schema#label,http://edamontology.org/created_in,http://www.geneontology.org/formats/oboInOwl#hasDefinition,
http://edamontology.org/operation_3359,Class,http://edamontology.org/operation_2409,"'Splitting'","'1.4'","'Split a file containing multiple data items into many files, each containing one item'",
http://edamontology.org/operation_3429,Class,http://edamontology.org/operation_0004,"'Generation'","'1.6'","'Construct some data entity.'",
http://edamontology.org/operation_3430,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid sequence feature detection'","'1.6'","'Predict, recognise and identify functional or other key sites within nucleic acid sequences, typically by scanning for known motifs, patterns and regular expressions.'",
http://edamontology.org/operation_3431,Class,http://edamontology.org/operation_2409,"'Deposition'","'1.6'","'Deposit some data in a database or some other type of repository or software system.'",
http://edamontology.org/operation_3432,Class,http://edamontology.org/operation_0004,"'Clustering'","'1.6'","'Group together some data entities on the basis of similarities such that entities in the same group (cluster) are more similar to each other than to those in other groups (clusters).'",
http://edamontology.org/operation_3433,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Assembly'","'1.6'","'Construct some entity (typically a molecule sequence) from component pieces.'",
http://edamontology.org/operation_3434,Class,http://edamontology.org/operation_0004,"'Conversion'","'1.6'","'Convert a data set from one form to another.'",
http://edamontology.org/operation_3435,Class,http://edamontology.org/operation_2238,"'Standardisation and normalisation'","'1.6'","'Standardize or normalize data by some statistical method.'",
http://edamontology.org/operation_3436,Class,http://edamontology.org/operation_2409,"'Aggregation'","'1.6'","'Combine multiple files or data items into a single file or object.'",
http://edamontology.org/operation_3437,Class,http://edamontology.org/operation_2424,"'Article comparison'","'1.6'","'Compare two or more scientific articles.'",
http://edamontology.org/operation_3438,Class,http://edamontology.org/operation_0004,"'Calculation'","'1.6'","'Mathematical determination of the value of something, typically a properly of a  molecule.'",
http://edamontology.org/operation_3439,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Pathway or network prediction'","'1.6'","'Predict a molecular pathway or network.'",
http://edamontology.org/operation_3440,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Genome assembly'","'1.6'","'The process of assembling many short DNA sequences together such thay they represent the original chromosomes from which the DNA originated.'",
http://edamontology.org/operation_3441,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Plotting'","'1.6'","'Generate a graph, or other visual representation, of data, showing the relationship between two or more variables.'",
http://edamontology.org/operation_3443,Class,http://edamontology.org/operation_2945,"'Image analysis'","'1.7'","'The analysis of a image (typically a digital image) of some type in order to extract information from it.'",
http://edamontology.org/operation_3445,Class,http://edamontology.org/operation_2480,"'Diffraction data analysis'","'1.7'","'Analysis of data from a diffraction experiment.'",
http://edamontology.org/operation_3446,Class,http://edamontology.org/operation_3443,"'Cell migration analysis'","'1.7'","'Analysis of cell migration images in order to study cell migration, typically in order to study the processes that play a role in the disease progression.'",
http://edamontology.org/operation_3447,Class,http://edamontology.org/operation_3445,"'Diffraction data reduction'","'1.7'","'Processing of diffraction data into a corrected, ordered, and simplified form.'",
http://edamontology.org/operation_3450,Class,http://edamontology.org/operation_3443,"'Neurite measurement'","'1.7'","'Measurement of neurites; projections (axons or dendrites) from the cell body of a neuron, from analysis of neuron images.'",
http://edamontology.org/operation_3453,Class,http://edamontology.org/operation_3445,"'Diffraction data integration'","'1.7'","'The evaluation of diffraction intensities and integration of diffraction maxima from a diffraction experiment.'",
http://edamontology.org/operation_3454,Class,http://edamontology.org/operation_3445,"'Phasing'","'1.7'","'Phase a macromolecular crystal structure, for example by using molecular replacement or experimental phasing methods.'",
http://edamontology.org/operation_3455,Class,http://edamontology.org/operation_0322,"'Molecular replacement'","'1.7'","'A technique used to construct an atomic model of an unknown structure from diffraction data, based upon an atomic model of a known structure, either a related protein or the same protein from a different crystal form.'",
http://edamontology.org/operation_3456,Class,http://edamontology.org/operation_0322,"'Rigid body refinement'","'1.7'","'A method used to refine a structure by moving the whole molecule or parts of it as a rigid unit, rather than moving individual atoms.'",
http://edamontology.org/operation_3457,Class,http://edamontology.org/operation_2480	http://edamontology.org/operation_3443,"'Single particle analysis'","'1.7'","'An image processing technique that combines and analyze multiple images of a particulate sample, in order to produce an image with clearer features that are more easily interpreted.'",
http://edamontology.org/operation_3458,Class,http://edamontology.org/operation_2990	http://edamontology.org/operation_3457,"'Single particle alignment and classification'","'1.7'","'Compare (align and classify) multiple particle images from a micrograph in order to produce a representative image of the particle.'",
http://edamontology.org/operation_3459,Class,http://edamontology.org/operation_0291,"'Functional clustering'","'1.7'","'Clustering of molecular sequences on the basis of their function, typically using information from an ontology of gene function, or some other measure of functional phenotype.'",
http://edamontology.org/operation_3460,Class,http://edamontology.org/operation_2995,"'Taxonomic classification'","'1.7'","'Classifiication (typically of molecular sequences) by assignment to some taxonomic hierarchy.'",
http://edamontology.org/operation_3461,Class,http://edamontology.org/operation_2403	http://edamontology.org/operation_2423,"'Virulence prediction'","'1.7'","'The prediction of the degree of pathogenicity of a microorganism from analysis of molecular sequences.'",
http://edamontology.org/operation_3463,Class,http://edamontology.org/operation_0315	http://edamontology.org/operation_3465,"'Expression correlation analysis'","'1.7'","'Analyse the correlation patterns among features/molecules across across a variety of experiments, samples etc.'",
http://edamontology.org/operation_3465,Class,http://edamontology.org/operation_0004,"'Correlation'","'1.7'","'Identify a correlation, i.e. a statistical relationship between two random variables or two sets of data.'",
http://edamontology.org/operation_3469,Class,http://edamontology.org/operation_2439	http://edamontology.org/operation_3429,"'RNA structure covariance model generation'","'1.7'","'Compute the covariance model for (a family of) RNA secondary structures.'",
http://edamontology.org/operation_3470,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'RNA secondary structure prediction (shape-based)'","'1.7'","'Predict RNA secondary structure by analysis, e.g. probabilistic analysis, of the shape of RNA folds.'",
http://edamontology.org/operation_3471,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid folding prediction (alignment-based)'","'1.7'","'Prediction of nucleic-acid folding using sequence alignments as a source of data.'",
http://edamontology.org/operation_3472,Class,http://edamontology.org/operation_0236,"'k-mer counting'","'1.7'","'Count k-mers (substrings of length k) in DNA sequence data.'",
http://edamontology.org/operation_3478,Class,http://edamontology.org/operation_0323,"'Phylogenetic reconstruction'","'1.7'","'Reconstructing the inner node labels of a phylogenetic tree from its leafes.'",
http://edamontology.org/operation_3480,Class,http://edamontology.org/operation_3429,"'Probabilistic data generation'","'1.7'","'Generate some data from a choosen probibalistic model, possibly to evaluate algorithms.'",
http://edamontology.org/operation_3481,Class,http://edamontology.org/operation_0230	http://edamontology.org/operation_3480,"'Probabilistic sequence generation'","'1.7'","'Generate sequences from some probabilistic model, e.g. a model that simulates evolution.'",
http://edamontology.org/operation_3482,Class,http://edamontology.org/operation_2403	http://edamontology.org/operation_2423,"'Antimicrobial resistance prediction'","'1.7'","'Identify or predict causes for antibiotic resistance from molecular sequence analysis.'",
http://edamontology.org/operation_3501,Class,http://edamontology.org/operation_2945,"'Enrichment analysis'","'1.8'","'Analysis of a set of objects, such as genes, annotated with given categories, where eventual over-/under-representation of certain categories within the studied set of objects is revealed.'",
http://edamontology.org/operation_3502,Class,http://edamontology.org/operation_3501,"'Chemical similarity enrichment'","'1.8'","'Analyse a dataset with respect to concepts from an ontology of chemical structure, leveraging chemical similarity information.'",
http://edamontology.org/operation_3503,Class,http://edamontology.org/operation_0337,"'Incident curve plotting'","'1.8'","'Plot an incident curve such as a survival curve, death curve, mortality curve.'",
http://edamontology.org/operation_3504,Class,http://edamontology.org/operation_3197,"'Variant pattern analysis'","'1.8'","'Identify and map patterns of genomic variations.'",
http://edamontology.org/operation_3545,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Mathematical modelling'","'1.8'","'Model some biological system using mathematical techniques including  dynamical systems, statistical models, differential equations, and game theoretic models.'",
http://edamontology.org/operation_3552,Class,http://edamontology.org/operation_0337,"'Microscope image visualisation'","'1.9'","'Visualise images resulting from various types of microscopy.'",
http://edamontology.org/operation_3553,Class,http://edamontology.org/operation_0226,"'Image annotation'","'1.9'","'Annotate an image of some sort, typically with terms from a controlled vocabulary.'",
http://edamontology.org/operation_3557,Class,http://edamontology.org/operation_2238,"'Imputation'","'1.9'","'Replace missing data with substituted values, usually by using some statistical or other mathematical approach.'",
http://edamontology.org/operation_3559,Class,http://edamontology.org/operation_0337,"'Ontology visualisation'","'1.9'","'Visualise, format or render data from an ontology, typically a tree of terms.'",
http://edamontology.org/operation_3560,Class,http://edamontology.org/operation_0321,"'Maximum occurence analysis'","'1.9'","'A method for making numerical assessments about the maximum percent of time that a conformer of a flexible macromolecule can exist and still be compatible with the experimental data.'",
http://edamontology.org/operation_3561,Class,http://edamontology.org/operation_2429	http://edamontology.org/operation_2424,"'Database comparison'","'1.9'","'Compare the models or schemas used by two or more databases, or any other general comparison of databases rather than a detailed comparison of the entries themselves.'",
http://edamontology.org/operation_3562,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Network simulation'","'1.9'","'Simulate the bevaviour of a biological pathway or network.'",
http://edamontology.org/operation_3563,Class,http://edamontology.org/operation_3680,"'RNA-seq read count analysis'","'1.9'","'Analyze read counts from RNA-seq experiments.'",
http://edamontology.org/operation_3564,Class,http://edamontology.org/operation_2483,"'Chemical redundancy removal'","'1.9'","'Identify and remove redudancy from a set of small molecule structures.'",
http://edamontology.org/operation_3565,Class,http://edamontology.org/operation_3680,"'RNA-seq time series data analysis'","'1.9'","'Analyze time series data from an RNA-seq experiment.'",
http://edamontology.org/operation_3566,Class,http://edamontology.org/operation_2426,"'Simulated gene expression data generation'","'1.9'","'Simulate gene expression data, e.g. for purposes of benchmarking.'",
http://edamontology.org/operation_3625,Class,http://edamontology.org/operation_0306,"'Relation extraction'","'1.12'","'Identify semantic relations among entities and concepts within a text, using text mining techniques.'",
http://edamontology.org/operation_3627,Class,http://edamontology.org/operation_3214,"'Mass spectra calibration'","'1.12'","'Re-adjust the output of mass spectrometry experiments with shifted ppm values.'",
http://edamontology.org/operation_3628,Class,http://edamontology.org/operation_3214,"'Chromatographic alignment'","'1.12'","'Align multiple data sets using information from chromatography and/or peptide identification, from mass spectrometry experiments.'",
http://edamontology.org/operation_3629,Class,http://edamontology.org/operation_3214,"'Deisotoping'","'1.12'","'The removal of isotope peaks in a spectrum, to represent the fragment ion as one data point.'",
http://edamontology.org/operation_3630,Class,http://edamontology.org/operation_3799	http://edamontology.org/operation_3214,"'Protein quantification'","'1.12'","'Technique for determining the amount of proteins in a sample.'",
http://edamontology.org/operation_3631,Class,http://edamontology.org/operation_3214,"'Peptide identification'","'1.12'","'Determination of peptide sequence from mass spectrum.'",
http://edamontology.org/operation_3632,Class,http://edamontology.org/operation_3438,"'Isotopic distributions calculation'","'1.12'","'Calculate the isotope distribution of a given chemical species.'",
http://edamontology.org/operation_3633,Class,http://edamontology.org/operation_3438,"'Retention time prediction'","'1.12'","'Prediction of retention time in a mass spectrometry experiment based on compositional and structural properties of the separated species.'",
http://edamontology.org/operation_3634,Class,http://edamontology.org/operation_3630,"'Label-free quantification'","'1.12'","'Quantification without the use of chemical tags.'",
http://edamontology.org/operation_3635,Class,http://edamontology.org/operation_3630,"'Labeled quantification'","'1.12'","'Quantification based on the use of chemical tags.'",
http://edamontology.org/operation_3636,Class,http://edamontology.org/operation_3630,"'MRM/SRM'","'1.12'","'Quantification by Selected/multiple Reaction Monitoring workflow (XIC quantitation of precursor / fragment mass pair).'",
http://edamontology.org/operation_3637,Class,http://edamontology.org/operation_3634,"'Spectral counting'","'1.12'","'Calculate number of identified MS2 spectra as approximation of peptide / protein quantity.'",
http://edamontology.org/operation_3638,Class,http://edamontology.org/operation_3635,"'SILAC'","'1.12'","'Quantification analysis using stable isotope labeling by amino acids in cell culture.'",
http://edamontology.org/operation_3639,Class,http://edamontology.org/operation_3635,"'iTRAQ'","'1.12'","'Quantification analysis using the AB SCIEX iTRAQ isobaric labelling workflow, wherein 2-8 reporter ions are measured in MS2 spectra near 114 m/z.'",
http://edamontology.org/operation_3640,Class,http://edamontology.org/operation_3635,"'18O labeling'","'1.12'","'Quantification analysis using labeling based on 18O-enriched H2O.'",
http://edamontology.org/operation_3641,Class,http://edamontology.org/operation_3635,"'TMT-tag'","'1.12'","'Quantification analysis using the Thermo Fisher tandem mass tag labelling workflow.'",
http://edamontology.org/operation_3642,Class,http://edamontology.org/operation_3635,"'Dimethyl'","'1.12'","'Quantification analysis using chemical labeling by stable isotope dimethylation'",
http://edamontology.org/operation_3643,Class,http://edamontology.org/operation_3631,"'Tag-based peptide identification'","'1.12'","'Peptide sequence tags are used as piece of information about a peptide obtained by tandem mass spectrometry.'",
http://edamontology.org/operation_3644,Class,http://edamontology.org/operation_0230	http://edamontology.org/operation_3631,"'de Novo sequencing'","'1.12'","'Analytical process that derives a peptide's amino acid sequence from its tandem mass spectrum (MS/MS) without the assistance of a sequence database.'",
http://edamontology.org/operation_3645,Class,http://edamontology.org/operation_3631,"'PTM identification'","'1.12'","'Identification of post-translational modifications (PTMs) of peptides/proteins in mass spectrum.'",
http://edamontology.org/operation_3646,Class,http://edamontology.org/operation_2421	http://edamontology.org/operation_3631,"'Peptide database search'","'1.12'","'Determination of best matches between MS/MS spectrum and a database of protein or nucleic acid sequences.'",
http://edamontology.org/operation_3647,Class,http://edamontology.org/operation_3646,"'Blind peptide database search'","'1.12'","'Peptide database search for identification of known and unknown PTMs looking for mass difference mismatches.'",
http://edamontology.org/operation_3648,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Validation of peptide-spectrum matches'","'1.12'","'Statistical estimation of false discovery rate from score distribution for peptide-spectrum-matches, following a peptide database search.'",
http://edamontology.org/operation_3649,Class,http://edamontology.org/operation_2428	http://edamontology.org/operation_3646,"'Target-Decoy'","'1.12'","'Statistical estimation of false discovery rate from score distribution for peptide-spectrum-matches, following a peptide database search, and by comparison to search results with a database containing incorrect information.'",
http://edamontology.org/operation_3658,Class,http://edamontology.org/operation_2238,"'Statistical inference'","'1.12'","'Analyse data in order to deduce properties of an underlying distribution or population.'",
http://edamontology.org/operation_3659,Class,http://edamontology.org/operation_2238,"'Regression analysis'","'1.12'","'A statistical calculation to estimate the relationships among variables.'",
http://edamontology.org/operation_3660,Class,http://edamontology.org/operation_3928	http://edamontology.org/operation_3927,"'Metabolic network modelling'","'1.12'","'Model a metabolic network.  This can include 1) reconstruction to break down a metabolic pathways into reactions, enzymes, and other relevant information, and compilation of this into a mathematical model and 2) simulations of metabolism based on the model.'",
http://edamontology.org/operation_3661,Class,http://edamontology.org/operation_0361,"'SNP annotation'","'1.12'","'Predict the effect or function of an individual single nucleotide polymorphism (SNP).'",
http://edamontology.org/operation_3662,Class,http://edamontology.org/operation_2454,"'Ab-initio gene prediction'","'1.12'","'Prediction of genes or gene components from first principles, i.e. without reference to existing genes.'",
http://edamontology.org/operation_3663,Class,http://edamontology.org/operation_2454,"'Homology-based gene prediction'","'1.12'","'Prediction of genes or gene components by reference to homologous genes.'",
http://edamontology.org/operation_3664,Class,http://edamontology.org/operation_2238,"'Statistical modelling'","'1.12'","'Construction of a statistical model, or a set of assumptions around some observed data, usually by describing a set of probability distributions which approximate the distribution of data.'",
http://edamontology.org/operation_3666,Class,http://edamontology.org/operation_3351	http://edamontology.org/operation_2483,"'Molecular surface comparison'","'1.12'","'Compare two or more molecular surfaces.'",
http://edamontology.org/operation_3672,Class,http://edamontology.org/operation_0361,"'Gene functional annotation'","'1.12'","'Annotate one or more sequences with functional information, such as cellular processes or metaobolic pathways, by reference to a controlled vocabulary - invariably the Gene Ontology (GO).'",
http://edamontology.org/operation_3675,Class,http://edamontology.org/operation_3218,"'Variant filtering'","'1.12'","'Variant filtering is used to eliminate false positive variants based for example on base calling quality, strand and position information, and mapping info.'",
http://edamontology.org/operation_3677,Class,http://edamontology.org/operation_0415,"'Differential binding analysis'","'1.12'","'Identify binding sites in nucleic acid sequences that are statistically significantly differentially bound between sample groups.'",
http://edamontology.org/operation_3680,Class,http://edamontology.org/operation_2495	http://edamontology.org/operation_3921,"'RNA-Seq analysis'","'1.13'","'Analyze data from RNA-seq experiments.'",
http://edamontology.org/operation_3694,Class,http://edamontology.org/operation_0337,"'Mass spectrum visualisation'","'1.13'","'Visualise, format or render a mass spectrum.'",
http://edamontology.org/operation_3695,Class,http://edamontology.org/operation_2409,"'Filtering'","'1.13'","'Filter a set of files or data items according to some property.'",
http://edamontology.org/operation_3703,Class,http://edamontology.org/operation_3197,"'Reference identification'","'1.14'","'Identification of the best reference for mapping for a specific dataset from a list of potential references, when performing genetic variation analysis.'",
http://edamontology.org/operation_3704,Class,http://edamontology.org/operation_3634,"'Ion counting'","'1.14'","'Label-free quantification by integration of ion current (ion counting).'",
http://edamontology.org/operation_3705,Class,http://edamontology.org/operation_3635,"'Isotope-coded protein label'","'1.14'","'Chemical tagging free amino groups of intact proteins with stable isotopes.'",
http://edamontology.org/operation_3715,Class,http://edamontology.org/operation_3635,"'Metabolic labeling'","'1.14'","'Labeling all proteins and (possibly) all amino acids using C-13 or N-15 enriched grown medium or feed.'",
http://edamontology.org/operation_3730,Class,http://edamontology.org/operation_0310,"'Cross-assembly'","'1.15'","'Construction of a single sequence assembly of all reads from different samples, typically as part of a comparative metagenomic analysis.'",
http://edamontology.org/operation_3731,Class,http://edamontology.org/operation_2424,"'Sample comparison'","'1.15'","'The comparison of samples from a metagenomics study, for example, by comparison of metagenome shotgun reads or assembled contig sequences, by comparison of functional profiles, or some other method.'",
http://edamontology.org/operation_3741,Class,http://edamontology.org/operation_2997	http://edamontology.org/operation_0314,"'Differential protein expression profiling'","'1.15'","'The analysis, using proteomics techniques, to identify proteins whose encoding genes are differentially expressed under a given experimental setup.'",
http://edamontology.org/operation_3742,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Differential gene expression analysis'","'1.15'","'The analysis, using any of diverse techniques, to identify genes that are differentially expressed under a given experimental setup.'",
http://edamontology.org/operation_3744,Class,http://edamontology.org/operation_0337,"'Multiple sample visualisation'","'1.15'","'Visualise, format or render data arising from an analysis of multiple samples from a metagenomics/community experiment.'",
http://edamontology.org/operation_3745,Class,http://edamontology.org/operation_0324,"'Ancestral reconstruction'","'1.15'","'The extrapolation of empirical characteristics of individuals or populations, backwards in time, to their common ancestors.'",
http://edamontology.org/operation_3755,Class,http://edamontology.org/operation_3645,"'PTM localisation'","'1.16'","'Site localisation of post-translational modifications in peptide or protein mass spectra.'",
http://edamontology.org/operation_3760,Class,http://edamontology.org/operation_0004,"'Service management'","'1.16'","'Operations concerning the handling and use of other tools.'",
http://edamontology.org/operation_3761,Class,http://edamontology.org/operation_3760,"'Service discovery'","'1.16'","'An operation supporting the browsing or discovery of other tools and services.'",
http://edamontology.org/operation_3762,Class,http://edamontology.org/operation_3760,"'Service composition'","'1.16'","'An operation supporting the aggregation of other services (at least two) into a funtional unit, for the automation of some task.'",
http://edamontology.org/operation_3763,Class,http://edamontology.org/operation_3760,"'Service invocation'","'1.16'","'An operation supporting the calling (invocation) of other tools and services.'",
http://edamontology.org/operation_3766,Class,http://edamontology.org/operation_3927,"'Weighted correlation network analysis'","'1.16'","'A data mining method typically used for studying biological networks based on pairwise correlations between variables.'",
http://edamontology.org/operation_3767,Class,http://edamontology.org/operation_3214	http://edamontology.org/operation_2423,"'Protein identification'","'1.16'","'Identification of protein, for example from one or more peptide identifications by tandem mass spectrometry.'",
http://edamontology.org/operation_3778,Class,http://edamontology.org/operation_0226,"'Text annotation'","'1.16'","'Text annotation is the operation of adding notes, data and metadata, recognised entities and concepts, and their relations to a text (such as a scientific article).'",
http://edamontology.org/operation_3791,Class,http://edamontology.org/operation_3197,"'Collapsing methods'","'1.17'","'A method whereby data on several variants are 'collapsed' into a single covariate based on regions such as genes.'",
http://edamontology.org/operation_3792,Class,http://edamontology.org/operation_2495,"'miRNA expression analysis'","'1.17'","'The analysis of microRNAs (miRNAs) : short, highly conserved small noncoding RNA molecules that are naturally occurring plant and animal genomes.'",
http://edamontology.org/operation_3793,Class,http://edamontology.org/operation_3921,"'Read summarisation'","'1.17'","'Counting and summarising the number of short sequence reads that map to genomic features.'",
http://edamontology.org/operation_3795,Class,http://edamontology.org/operation_3095,"'In vitro selection'","'1.17'","'A technique whereby molecules with desired properties and function are isolated from libraries of random molecules, through iterative cycles of selection, amplification, and mutagenesis.'",
http://edamontology.org/operation_3797,Class,http://edamontology.org/operation_3438,"'Rarefaction'","'1.17'","'The calculation of species richness for a number of individual samples, based on plots of the number of species as a function of the number of samples (rarefaction curves).'",
http://edamontology.org/operation_3798,Class,http://edamontology.org/operation_3921,"'Read binning'","'1.17'","'An operation which groups reads or contigs and assigns them to operational taxonomic units.'",
http://edamontology.org/operation_3799,Class,http://edamontology.org/operation_0004,"'Quantification'","'1.17'","'Counting and measuring experimentally determined observations into quantities.'",
http://edamontology.org/operation_3800,Class,http://edamontology.org/operation_3799,"'RNA-Seq quantification'","'1.17'","'Quantification of data arising from RNA-Seq high-throughput sequencing, typically the quantification of transcript abundances durnig transcriptome analysis in a gene expression study.'",
http://edamontology.org/operation_3801,Class,http://edamontology.org/operation_3631,"'Spectral library search'","'1.17'","'Match experimentally measured mass spectrum to a spectrum in a spectral library or database.'",
http://edamontology.org/operation_3802,Class,http://edamontology.org/operation_2409,"'Sorting'","'1.17'","'Sort a set of files or data items according to some property.'",
http://edamontology.org/operation_3803,Class,http://edamontology.org/operation_3214,"'Natural product identification'","'1.17'","'Mass spectra identification of compounds that are produced by living systems. Including polyketides, terpenoids, phenylpropanoids, alkaloids and antibiotics.'",
http://edamontology.org/operation_3809,Class,http://edamontology.org/operation_3204,"'DMR identification'","'1.19'","'Identify and assess specific genes or regulatory regions of interest that are differentially methylated.'",
http://edamontology.org/operation_3840,Class,http://edamontology.org/operation_3196,"'Multilocus sequence typing'","'1.21'","'Genotyping of multiple loci, typically characterizing microbial species isolates using internal fragments of multiple housekeeping genes.'",
http://edamontology.org/operation_3860,Class,http://edamontology.org/operation_0250	http://edamontology.org/operation_3214,"'Spectrum calculation'","'1.21'","'Calculate a theoretical mass spectrometry spectra for given sequences.'",
http://edamontology.org/operation_3890,Class,http://edamontology.org/operation_0570,"'Trajectory visualization'","'1.22'","'3D visualization of a molecular trajectory.'",
http://edamontology.org/operation_3891,Class,http://edamontology.org/operation_2481	http://edamontology.org/operation_0244,"'Essential dynamics'","'1.22'","'Compute Essential Dynamics (ED) on a simulation trajectory: an analysis of molecule dynamics using PCA (Principal Component Analysis) applied to the atomic positional fluctuations.'",
http://edamontology.org/operation_3893,Class,http://edamontology.org/operation_2426,"'Forcefield parameterisation'","'1.22'","'Obtain force field parameters (charge, bonds, dihedrals, etc.) from a molecule, to be used in molecular simulations'",
http://edamontology.org/operation_3894,Class,http://edamontology.org/operation_2478,"'DNA profiling'","'1.22'","'Analyse DNA sequences in order to determine an individual's DNA characteristics, for example in criminal forensics, parentage testing and so on.'",
http://edamontology.org/operation_3896,Class,http://edamontology.org/operation_2575,"'Active site prediction'","'1.22'","'Predict or detect active sites in proteins; the region of an enzyme which binds a substrate bind and catalyses a reaction.'",
http://edamontology.org/operation_3897,Class,http://edamontology.org/operation_2575,"'Ligand-binding site prediction'","'1.22'","'Predict or detect ligand-binding sites in proteins; a region of a protein which reversibly binds a ligand for some biochemical purpose, such as transport or regulation of protein function.'",
http://edamontology.org/operation_3898,Class,http://edamontology.org/operation_2575,"'Metal-binding site prediction'","'1.22'","'Predict or detect metal ion-binding sites in proteins.'",
http://edamontology.org/operation_3899,Class,http://edamontology.org/operation_0478,"'Protein-protein docking'","'1.22'","'Model or simulate protein-protein binding using comparative modelling or other techniques.'",
http://edamontology.org/operation_3900,Class,http://edamontology.org/operation_0389,"'DNA-binding protein prediction'","'1.22'","'Predict DNA-binding proteins.'",
http://edamontology.org/operation_3901,Class,http://edamontology.org/operation_0389,"'RNA-binding protein prediction'","'1.22'","'Predict RNA-binding proteins.'",
http://edamontology.org/operation_3902,Class,http://edamontology.org/operation_0420,"'RNA binding site prediction'","'1.22'","'Predict or detect RNA-binding sites in protein sequences.'",
http://edamontology.org/operation_3903,Class,http://edamontology.org/operation_0420,"'DNA binding site prediction'","'1.22'","'Predict or detect DNA-binding sites in protein sequences.'",
http://edamontology.org/operation_3904,Class,http://edamontology.org/operation_3092	http://edamontology.org/operation_2423,"'Protein disorder prediction'","'1.22'","'Identify or predict intrinsically disordered regions in proteins.'",
http://edamontology.org/operation_3907,Class,http://edamontology.org/operation_0306,"'Information extraction'","'1.22'","'Extract structured information from unstructured ('free') or semi-structured textual documents.'",
http://edamontology.org/operation_3908,Class,http://edamontology.org/operation_0306,"'Information retrieval'","'1.22'","'Retrieve resources from information systems matching a specific information need.'",
http://edamontology.org/operation_3918,Class,http://edamontology.org/operation_2478,"'Genome analysis'","'1.24'","'Detects chimeric sequences (chimeras) from a sequence alignment.'",
http://edamontology.org/operation_3919,Class,http://edamontology.org/operation_3204,"'Methylation calling'","'1.24'","'The determination of cytosine methylation status of specific positions in a nucleic acid sequences (usually reads from a bisulfite sequencing experiment).'",
http://edamontology.org/operation_3920,Class,http://edamontology.org/operation_2478,"'DNA testing'","'1.24'","'The identification of changes in DNA sequence or chromosome structure, usually in the context of diagnostic tests for disease, or to study ancestry or phylogeny.'",
http://edamontology.org/operation_3921,Class,http://edamontology.org/operation_2478,"'Sequence read processing'","'1.24'","'The processing of reads from high-throughput sequencing machines.'",
http://edamontology.org/operation_3923,Class,http://edamontology.org/topic_3168,"'Genome resequencing'","'1.24'","'Laboratory experiment to identify the differences between a specific genome (of an individual) and a reference genome (developed typically from many thousands of individuals).

WGS re-sequencing is used as golden standard to detect variations compared to a given reference genome, including small variants (SNP and InDels) as well as larger genome re-organisations (CNVs, translocations, etc.).

ows re-sequencing of complete genomes of any given organism with high resolution and high accuracy.'",
http://edamontology.org/operation_3925,Class,http://edamontology.org/operation_3927	http://edamontology.org/operation_0337,"'Network visualisation'","'1.24'","'Render (visualise) a network - typically a biological network of some sort.'",
http://edamontology.org/operation_3926,Class,http://edamontology.org/operation_3928	http://edamontology.org/operation_0337,"'Pathway visualisation'","'1.24'","'Render (visualise) a biological pathway.'",
http://edamontology.org/operation_3927,Class,http://edamontology.org/operation_2945,"'Network analysis'","'1.24'","'Generate, process or analyse a biological network.'",
http://edamontology.org/operation_3928,Class,http://edamontology.org/operation_2945,"'Pathway analysis'","'1.24'","'Generate, process or analyse a biological pathway.'",
http://edamontology.org/operation_3929,Class,http://edamontology.org/operation_3928	http://edamontology.org/operation_2423,"'Metabolic pathway prediction'","'1.24'","'Predict a metabolic pathway.'",
http://edamontology.org/operation_3931,Class,http://edamontology.org/topic_2258,"'Chemometrics'","'1.24'","'Interdisciplinary science focused on extracting information from chemical systems by data analytical approaches, for example multivariate statistics, applied mathematics, and computer science.'",
http://edamontology.org/operation_3933,Class,http://edamontology.org/operation_3921,"'Demultiplexing'","'1.24'","'Assigning sequence reads to separate groups / files based on their index tag (sample origin).'",
http://edamontology.org/operation_3935,Class,http://edamontology.org/operation_3438,"'Dimensionality reduction'","'1.24'","'A process used in statistics, machine learning, and information theory that reduces the number of random variables by obtaining a set of principal variables.'",
http://edamontology.org/operation_3936,Class,http://edamontology.org/operation_3935,"'Feature selection'","'1.24'","'A dimensionality reduction process that selects a subset of relevant features (variables, predictors) for use in model construction.'",
http://edamontology.org/operation_3937,Class,http://edamontology.org/operation_3935,"'Feature extraction'","'1.24'","'A dimensionality reduction process which builds (ideally) informative and non-redundant values (features) from an initial set of measured data, to aid subsequent generalization, learning or interpretation.'",
